,Zip,City,State,Latitude,Longitude,2010 Census Population,Distance from Reactor,Reactor_lat,Reactor_lng
29131,61437,Gladstone,IL,40.854246999999994,-90.96542,818.0,230.36073544930022,41.226929,-88.264282
23451,53059,Neosho,WI,43.289159000000005,-88.52623,1767.0,230.39255112301896,41.226929,-88.264282
15200,46033,Carmel,IN,39.973731,-86.08875,34889.0,230.6107780334582,41.226929,-88.264282
29709,62431,Herrick,IL,39.228594,-88.98873,1232.0,230.6287594569211,41.226929,-88.264282
25540,52646,Oakville,IA,41.069373,-91.01429,376.0,230.9890586422173,41.226929,-88.264282
1239,46214,Indianapolis,IN,39.792993,-86.28575,24306.0,231.1470304537025,41.226929,-88.264282
29906,62075,Nokomis,IL,39.299771,-89.2864,3458.0,231.24272059552663,41.226929,-88.264282
31687,62692,Waverly,IL,39.583983,-89.9396,2093.0,231.355881075328,41.226929,-88.264282
25336,47850,Farmersburg,IN,39.25182,-87.40974,2456.0,231.3590295944505,41.226929,-88.264282
29017,61420,Blandinsville,IL,40.555678,-90.87087,1067.0,231.53044152526527,41.226929,-88.264282
21585,62326,Colchester,IL,40.421857,-90.80333,2478.0,231.7009658274139,41.226929,-88.264282
6283,46060,Noblesville,IN,40.050109,-85.99815,34708.0,231.76121248896462,41.226929,-88.264282
17216,46228,Indianapolis,IN,39.849474,-86.20448,14755.0,231.9175481092517,41.226929,-88.264282
27019,49408,Fennville,MI,42.575519,-86.12461,9091.0,232.10512483022228,41.226929,-88.264282
17765,49406,Douglas,MI,42.643315,-86.20404,884.0,232.10938766708784,41.226929,-88.264282
11661,46168,Plainfield,IN,39.69775,-86.39589000000001,30309.0,232.21979730209995,41.226929,-88.264282
30581,53012,Cedarburg,WI,43.305412,-87.99794,18097.0,232.22608662666562,41.226929,-88.264282
6044,53027,Hartford,WI,43.313361,-88.37331999999999,22041.0,232.24688595097504,41.226929,-88.264282
10509,53590,Sun Prairie,WI,43.189953,-89.2253,36294.0,232.2544428774035,41.226929,-88.264282
24879,47868,Poland,IN,39.414547,-86.90202,2937.0,232.33954748073592,41.226929,-88.264282
4409,46953,Marion,IN,40.53089,-85.65921999999999,24177.0,232.35164639765637,41.226929,-88.264282
1992,62432,Hidalgo,IL,39.139262,-88.14862,571.0,232.41869623706262,41.226929,-88.264282
5740,52721,Bennett,IA,41.749701,-90.96585999999999,798.0,232.47659918282687,41.226929,-88.264282
13230,52778,Wilton,IA,41.604559,-91.00644,4043.0,232.54970537275844,41.226929,-88.264282
19565,53562,Middleton,WI,43.103711,-89.51106,23627.0,232.68152257682576,41.226929,-88.264282
23704,62478,West York,IL,39.175832,-87.72312,398.0,232.72784351424735,41.226929,-88.264282
24602,46725,Columbia City,IN,41.166034,-85.48313,23080.0,232.85844339461192,41.226929,-88.264282
17389,46224,Indianapolis,IN,39.795593,-86.25409,35094.0,232.89177591884874,41.226929,-88.264282
21609,46240,Indianapolis,IN,39.902039,-86.12948,18731.0,232.9174621197624,41.226929,-88.264282
32488,49093,Three Rivers,MI,41.958306,-85.63829,18380.0,233.0917932687042,41.226929,-88.264282
16653,53078,Rubicon,WI,43.3182,-88.45169,1912.0,233.12237231018045,41.226929,-88.264282
11391,53037,Jackson,WI,43.322213,-88.17011,9260.0,233.18688057069454,41.226929,-88.264282
32145,62538,Harvel,IL,39.359528999999995,-89.52648,378.0,233.68238005874815,41.226929,-88.264282
3735,62611,Arenzville,IL,39.883346,-90.39331999999999,1067.0,233.88278636949266,41.226929,-88.264282
28157,62414,Beecher City,IL,39.167788,-88.8255,1886.0,233.9467562046652,41.226929,-88.264282
4946,47833,Bowling Green,IN,39.360169,-86.99353,1010.0,233.9523125836509,41.226929,-88.264282
143,52255,Lowden,IA,41.86521,-90.94315999999999,1208.0,234.02444045189137,41.226929,-88.264282
19458,46231,Indianapolis,IN,39.71962,-86.33121,10440.0,234.21425835286342,41.226929,-88.264282
4870,53086,Slinger,WI,43.33278,-88.27906999999999,8255.0,234.2366157578491,41.226929,-88.264282
12070,47849,Fairbanks,IN,39.193884000000004,-87.5449,496.0,234.2434158085897,41.226929,-88.264282
13191,46125,Eminence,IN,39.522180999999996,-86.64102,51.0,234.24516741259276,41.226929,-88.264282
32825,62467,Teutopolis,IL,39.125572999999996,-88.45609,3741.0,234.30102731861004,41.226929,-88.264282
53,52207,Baldwin,IA,42.088117,-90.83793,383.0,234.33613780539451,41.226929,-88.264282
29527,49071,Mattawan,MI,42.234417,-85.7807,9174.0,234.63378499558615,41.226929,-88.264282
6929,53024,Grafton,WI,43.32546,-87.94573000000001,16579.0,234.88636406505464,41.226929,-88.264282
22549,49453,Saugatuck,MI,42.668174,-86.18724,2626.0,234.98448730946484,41.226929,-88.264282
8782,62481,Yale,IL,39.122158,-88.01982,386.0,235.03310748654206,41.226929,-88.264282
23627,53016,Clyman,WI,43.313002000000004,-88.71989,384.0,235.0431842971423,41.226929,-88.264282
22194,62413,Annapolis,IL,39.138760999999995,-87.83769000000001,421.0,235.07753342622055,41.226929,-88.264282
10245,52079,Zwingle,IA,42.286953999999994,-90.71627,782.0,235.13482907871165,41.226929,-88.264282
19091,62650,Jacksonville,IL,39.730234,-90.22941,26992.0,235.269960339272,41.226929,-88.264282
1991,62401,Effingham,IL,39.123807,-88.56,19096.0,235.27561998719355,41.226929,-88.264282
24396,53811,Hazel Green,WI,42.532592,-90.49996999999999,3371.0,235.29782943118494,41.226929,-88.264282
18530,53579,Reeseville,WI,43.296299,-88.86721,1760.0,235.46399065692995,41.226929,-88.264282
22036,46794,Wawaka,IN,41.462326000000004,-85.45881999999999,1587.0,235.72021898976678,41.226929,-88.264282
30209,46220,Indianapolis,IN,39.866913000000004,-86.12323,34830.0,235.8496258730252,41.226929,-88.264282
7955,46750,Huntington,IN,40.872261,-85.49061,27221.0,235.97390635708683,41.226929,-88.264282
4609,47858,Lewis,IN,39.255569,-87.23586999999999,698.0,236.014834752852,41.226929,-88.264282
7972,46157,Monrovia,IN,39.561003,-86.53591,3639.0,236.15370807875453,41.226929,-88.264282
29052,46208,Indianapolis,IN,39.820708,-86.1713,22239.0,236.1652580765684,41.226929,-88.264282
26586,46222,Indianapolis,IN,39.786792999999996,-86.21093,34044.0,236.23929927094517,41.226929,-88.264282
13044,46701,Albion,IN,41.361895000000004,-85.43989,7979.0,236.5011977478658,41.226929,-88.264282
2187,47456,Quincy,IN,39.448838,-86.73116999999999,1200.0,236.65706573463032,41.226929,-88.264282
32605,62638,Franklin,IL,39.609646999999995,-90.08116,1337.0,236.7001279777732,41.226929,-88.264282
16995,46250,Indianapolis,IN,39.905689,-86.06733,18546.0,236.75081409504642,41.226929,-88.264282
5569,49087,Schoolcraft,MI,42.117421,-85.67594,6126.0,236.75084793750267,41.226929,-88.264282
26793,46938,Jonesboro,IN,40.468157,-85.63456,3200.0,236.80216886328392,41.226929,-88.264282
14699,49055,Gobles,MI,42.373459999999994,-85.85725,6276.0,236.8373955753953,41.226929,-88.264282
29805,62631,Concord,IL,39.817322,-90.36618,262.0,236.9828342880355,41.226929,-88.264282
10829,53807,Cuba City,WI,42.607138,-90.44811999999999,4843.0,237.1334171898046,41.226929,-88.264282
15777,46038,Fishers,IN,39.95645,-86.00872,37723.0,237.18944973718428,41.226929,-88.264282
2631,47841,Clay City,IN,39.282127,-87.11556999999999,2138.0,237.27624922318068,41.226929,-88.264282
27134,53034,Hustisford,WI,43.345528,-88.60135,1811.0,237.27744570542637,41.226929,-88.264282
594,46241,Indianapolis,IN,39.736844,-86.25214,30670.0,237.57745748715513,41.226929,-88.264282
10688,46928,Fairmount,IN,40.412026000000004,-85.65476,4951.0,237.61207785683405,41.226929,-88.264282
21774,46044,Frankton,IN,40.221208000000004,-85.77611999999999,2965.0,237.6971121046102,41.226929,-88.264282
10913,46205,Indianapolis,IN,39.824858,-86.13817,25356.0,237.9639563890109,41.226929,-88.264282
13466,61025,East Dubuque,IL,42.483971000000004,-90.58945,4867.0,238.01332359906974,41.226929,-88.264282
18528,62640,Girard,IL,39.436584,-89.8028,3756.0,238.0544608520943,41.226929,-88.264282
6642,53598,Windsor,WI,43.21352,-89.34203000000001,2511.0,238.12926401985627,41.226929,-88.264282
9299,46933,Gas City,IN,40.48684,-85.60772,6414.0,238.15774530317577,41.226929,-88.264282
4039,52760,Moscow,IA,41.57371,-91.08369,533.0,238.36541259130203,41.226929,-88.264282
27548,53510,Belmont,WI,42.729814000000005,-90.31984,1482.0,238.3842645966587,41.226929,-88.264282
20214,62572,Waggoner,IL,39.370090999999995,-89.67132,666.0,238.5382427014105,41.226929,-88.264282
11387,62094,Witt,IL,39.249272,-89.35236,1152.0,238.58224498593802,41.226929,-88.264282
32058,53597,Waunakee,WI,43.182873,-89.45408,16844.0,238.61850711137632,41.226929,-88.264282
7200,46063,Orestes,IN,40.27046,-85.72870999999999,401.0,238.66900245175572,41.226929,-88.264282
30270,62374,Tennessee,IL,40.403553,-90.8834,298.0,238.73171153324074,41.226929,-88.264282
23342,53517,Blue Mounds,WI,43.031138,-89.83672,1752.0,238.94258827343057,41.226929,-88.264282
5307,53528,Cross Plains,WI,43.116408,-89.64371,5734.0,238.94924978889276,41.226929,-88.264282
31732,52309,Monmouth,IA,42.109395,-90.8869,397.0,238.98445922047,41.226929,-88.264282
4361,61450,La Harpe,IL,40.567399,-90.97066,1742.0,239.0649054581443,41.226929,-88.264282
5413,53557,Lowell,WI,43.339822999999996,-88.79719,482.0,239.07169334470683,41.226929,-88.264282
2598,52323,Oxford Junction,IA,41.983923,-90.95702,867.0,239.24793867615128,41.226929,-88.264282
20729,47879,Shelburn,IN,39.182707,-87.38029,3302.0,239.45445247599037,41.226929,-88.264282
7267,62076,Ohlman,IL,39.261790999999995,-89.421584,135.0,239.64408700368907,41.226929,-88.264282
15526,53507,Barneveld,WI,43.008697,-89.90117,2196.0,239.8157387505697,41.226929,-88.264282
31942,61425,Carman,IL,40.778519,-91.05901999999999,483.0,239.82968289526042,41.226929,-88.264282
22564,52749,Fruitland,IA,41.355531,-91.12994,925.0,239.9109142783929,41.226929,-88.264282
11709,46202,Indianapolis,IN,39.782841999999995,-86.15673000000001,16335.0,239.9258333944534,41.226929,-88.264282
2030,53565,Mineral Point,WI,42.852038,-90.1745,4765.0,239.9345264235948,41.226929,-88.264282
2112,46256,Indianapolis,IN,39.907838,-86.01405,23647.0,240.14763018992062,41.226929,-88.264282
11566,47455,Patricksburg,IN,39.311243,-86.95343000000001,124.0,240.36831380447353,41.226929,-88.264282
20428,62433,Hutsonville,IL,39.113033,-87.67563,998.0,240.390592138472,41.226929,-88.264282
12698,53532,De Forest,WI,43.240097999999996,-89.33659,13606.0,240.70329455524615,41.226929,-88.264282
31741,46221,Indianapolis,IN,39.719444,-86.22183000000001,26393.0,240.78072894823407,41.226929,-88.264282
15398,46204,Indianapolis,IN,39.771743,-86.15598,5125.0,240.8117850585639,41.226929,-88.264282
11452,62319,Camden,IL,40.147818,-90.74246,264.0,241.01499319169517,41.226929,-88.264282
19090,62560,Raymond,IL,39.312686,-89.59541,1508.0,241.0269914566492,41.226929,-88.264282
5537,47855,Hymera,IN,39.185497,-87.29997,546.0,241.38788787375952,41.226929,-88.264282
17607,52032,Bernard,IA,42.273028000000004,-90.81319,1456.0,241.39496362175265,41.226929,-88.264282
31242,35613,Athens,AL,34.808165,-86.89623,20546.0,6.018496075899184,34.81279,-86.961891
32194,35611,Athens,AL,34.784028,-87.02767,25251.0,6.806791035079177,34.81279,-86.961891
20249,35615,Belle Mina,AL,34.774907,-87.030479,68.0,7.550242791950098,34.81279,-86.961891
10081,35614,Athens,AL,34.860178999999995,-87.06231,7456.0,10.57513196354361,34.81279,-86.961891
16648,35620,Elkmont,AL,34.930354,-86.9809,8868.0,13.19118226081822,34.81279,-86.961891
29956,35671,Tanner,AL,34.67373,-86.94986,2107.0,15.506658437563384,34.81279,-86.961891
24138,35749,Harvest,AL,34.815816999999996,-86.76003,20575.0,18.437106629927722,34.81279,-86.961891
11260,35757,Madison,AL,34.776638,-86.75164000000001,12840.0,19.621243841090607,34.81279,-86.961891
25290,35649,Mooresville,AL,34.625704,-86.8784,68.0,22.165357450012237,34.81279,-86.961891
4380,35739,Ardmore,AL,34.972309,-86.81352,5146.0,22.317216944008365,34.81279,-86.961891
1072,35647,Lester,AL,34.967939,-87.11731999999999,1030.0,22.336150056523756,34.81279,-86.961891
30841,35758,Madison,AL,34.715065,-86.73964000000001,41875.0,23.034509763889286,34.81279,-86.961891
8178,35601,Decatur,AL,34.595332,-86.98786,34434.0,24.304105246799843,34.81279,-86.961891
14279,35773,Toney,AL,34.90267,-86.71367,13018.0,24.763417445632097,34.81279,-86.961891
13961,35756,Madison,AL,34.630103000000005,-86.80159,9016.0,25.053698277426733,34.81279,-86.961891
32745,38477,Prospect,TN,35.040578000000004,-86.98456,2766.0,25.42102064536074,34.81279,-86.961891
24458,35806,Huntsville,AL,34.748065999999994,-86.68316999999999,18951.0,26.461527079179415,34.81279,-86.961891
20200,35824,Huntsville,AL,34.654126,-86.73987,6070.0,26.895004187616383,34.81279,-86.961891
731,38455,Elkton,TN,35.05392,-86.89530500000001,227.0,27.499552193471445,34.81279,-86.961891
23017,38449,Ardmore,TN,35.043960999999996,-86.84324000000001,2811.0,27.89697620990071,34.81279,-86.961891
5901,35643,Hillsboro,AL,34.648768,-87.20394,2941.0,28.677959691740476,34.81279,-86.961891
14370,35673,Trinity,AL,34.581590999999996,-87.11884,8199.0,29.450500819269752,34.81279,-86.961891
32712,35610,Anderson,AL,34.944113,-87.24920999999999,2252.0,30.012157661624567,34.81279,-86.961891
3194,38473,Minor Hill,TN,35.026969,-87.16763,1061.0,30.32538548306331,34.81279,-86.961891
26449,35603,Decatur,AL,34.539072,-86.95732,30545.0,30.448478512181456,34.81279,-86.961891
23888,35652,Rogersville,AL,34.843309000000005,-87.29937,8190.0,30.99999559559371,34.81279,-86.961891
20261,35816,Huntsville,AL,34.73969,-86.62464,15228.0,31.866874959399304,34.81279,-86.961891
22231,35810,Huntsville,AL,34.77624,-86.61339,30617.0,32.091442601577334,34.81279,-86.961891
13512,35805,Huntsville,AL,34.711290999999996,-86.61691,22498.0,33.48440243235036,34.81279,-86.961891
1606,35808,Huntsville,AL,34.623075,-86.6647,1946.0,34.40307213005702,34.81279,-86.961891
14768,35618,Courtland,AL,34.665033,-87.30978,1870.0,35.79449418559635,34.81279,-86.961891
31393,38488,Taft,TN,35.045279,-86.69046999999999,2524.0,35.79622877433973,34.81279,-86.961891
16263,38460,Goodspring,TN,35.08957,-87.16259000000001,1410.0,35.81317644289438,34.81279,-86.961891
6372,35801,Huntsville,AL,34.728790000000004,-86.57316,21509.0,36.72616227603154,34.81279,-86.961891
11654,35759,Meridianville,AL,34.863236,-86.56137,6406.0,36.993217999231874,34.81279,-86.961891
29195,35750,Hazel Green,AL,34.948321,-86.58988000000001,12783.0,37.14175296056355,34.81279,-86.961891
12065,35775,Valhermoso Springs,AL,34.550375,-86.70576,636.0,37.42741758585413,34.81279,-86.961891
563,38453,Dellrose,TN,35.128316999999996,-86.81188,373.0,37.66538406479627,34.81279,-86.961891
31345,38457,Five Points,TN,35.025422999999996,-87.29104,808.0,38.21724750437548,34.81279,-86.961891
18006,35811,Huntsville,AL,34.781079999999996,-86.53163,25955.0,39.45783117447712,34.81279,-86.961891
8096,35802,Huntsville,AL,34.666041,-86.55929,21297.0,40.256738981840314,34.81279,-86.961891
9378,35896,Huntsville,AL,34.733964,-86.522913,636.0,41.054695493028085,34.81279,-86.961891
14819,35640,Hartselle,AL,34.442184000000005,-86.94027,24267.0,41.269915045690496,34.81279,-86.961891
19024,35670,Somerville,AL,34.481885,-86.7525,7676.0,41.49500285437435,34.81279,-86.961891
27601,35648,Lexington,AL,34.966009,-87.38261999999999,3635.0,41.99924321887712,34.81279,-86.961891
30459,38478,Pulaski,TN,35.204983,-87.01246,17733.0,43.86615861524419,34.81279,-86.961891
4784,38459,Frankewing,TN,35.188143,-86.81014,453.0,43.98036951217057,34.81279,-86.961891
29525,35741,Brownsboro,AL,34.720813,-86.48931999999999,2933.0,44.37561310315617,34.81279,-86.961891
20584,35803,Huntsville,AL,34.603017,-86.54293,25471.0,44.8553934671523,34.81279,-86.961891
1611,35754,Laceys Spring,AL,34.520438,-86.61976999999999,5362.0,45.133467294245236,34.81279,-86.961891
16450,35672,Town Creek,AL,34.64248,-87.41166,6445.0,45.270289876277644,34.81279,-86.961891
12252,35650,Moulton,AL,34.496476,-87.27802,13971.0,45.54695160486941,34.81279,-86.961891
4135,38468,Leoma,TN,35.135003000000005,-87.29218,5201.0,46.80495495094312,34.81279,-86.961891
27600,35619,Danville,AL,34.404908,-87.12915,5135.0,47.8829168175227,34.81279,-86.961891
1240,35761,New Market,AL,34.902136999999996,-86.44272,11630.0,48.41692755197974,34.81279,-86.961891
26628,35763,Owens Cross Roads,AL,34.624533,-86.47069,14216.0,49.55055703345112,34.81279,-86.961891
30662,37334,Fayetteville,TN,35.136177,-86.57433,21700.0,50.414152692071035,34.81279,-86.961891
27501,38469,Loretto,TN,35.071804,-87.41974,4092.0,50.72210729328737,34.81279,-86.961891
11702,35645,Killen,AL,34.904208000000004,-87.50776,14060.0,50.8492384580398,34.81279,-86.961891
31434,35622,Falkville,AL,34.340484000000004,-86.89175999999999,7388.0,52.92567891435993,34.81279,-86.961891
29957,35748,Gurley,AL,34.710941999999996,-86.38995,6276.0,53.476728635162175,34.81279,-86.961891
12596,38481,Saint Joseph,TN,35.03492,-87.50215,896.0,55.11876118664394,34.81279,-86.961891
9009,35646,Leighton,AL,34.660322,-87.53577,4635.0,55.12946414262853,34.81279,-86.961891
18022,37335,Flintville,TN,35.063253,-86.41866,2778.0,56.83020703315516,34.81279,-86.961891
24814,35621,Eva,AL,34.334972,-86.71847,2852.0,57.634048113115384,34.81279,-86.961891
18192,37348,Kelso,TN,35.1149,-86.4421,1131.0,58.087588636903256,34.81279,-86.961891
6119,37047,Cornersville,TN,35.330683,-86.8406,2345.0,58.65380659939795,34.81279,-86.961891
2079,35175,Union Grove,AL,34.426844,-86.51841,5041.0,59.08255866879785,34.81279,-86.961891
23046,37328,Elora,TN,35.018508000000004,-86.36085,1364.0,59.403457863649834,34.81279,-86.961891
22363,35634,Florence,AL,34.888897,-87.60731,9711.0,59.51877510724009,34.81279,-86.961891
2390,35760,New Hope,AL,34.541284999999995,-86.39851999999999,5065.0,59.729579397483306,34.81279,-86.961891
7953,35764,Paint Rock,AL,34.694662,-86.31815999999999,653.0,60.27833274028138,34.81279,-86.961891
19910,35661,Muscle Shoals,AL,34.759947,-87.62705,16617.0,61.046701827865355,34.81279,-86.961891
11470,35651,Mount Hope,AL,34.476048,-87.48875,1312.0,61.051680592474746,34.81279,-86.961891
2602,37144,Petersburg,TN,35.301331,-86.63337,3344.0,62.02891844555978,34.81279,-86.961891
2637,35179,Vinemont,AL,34.256106,-86.92158,8958.0,62.02993719115965,34.81279,-86.961891
3159,38464,Lawrenceburg,TN,35.259613,-87.37522,22293.0,62.34664584211528,34.81279,-86.961891
24134,35751,Hollytree,AL,34.815033,-86.27258,265.0,62.94885347722205,34.81279,-86.961891
23336,38472,Lynnville,TN,35.376463,-87.04478,2656.0,63.14943101923861,34.81279,-86.961891
14542,35630,Florence,AL,34.817537,-87.66253,32629.0,63.98404209065812,34.81279,-86.961891
30011,38456,Ethridge,TN,35.336135,-87.26409,4559.0,64.38437685981646,34.81279,-86.961891
4895,35019,Baileyton,AL,34.29254,-86.63505,2117.0,65.15457279239911,34.81279,-86.961891
8477,38486,Westpoint,TN,35.164749,-87.54145,967.0,65.740433031063,34.81279,-86.961891
789,35087,Joppa,AL,34.303717999999996,-86.58323,2115.0,66.40343755760132,34.81279,-86.961891
12293,38463,Iron City,TN,35.069016999999995,-87.62171,2817.0,66.57117221426668,34.81279,-86.961891
14095,37359,Mulberry,TN,35.203361,-86.40563,783.0,66.74998234321346,34.81279,-86.961891
12982,35766,Princeton,AL,34.842944,-86.23149000000001,150.0,66.77369810713272,34.81279,-86.961891
17975,35660,Sheffield,AL,34.759738,-87.69317,9042.0,67.06340416803496,34.81279,-86.961891
20902,35774,Trenton,AL,34.752369,-86.22634000000001,165.0,67.5317778882486,34.81279,-86.961891
13432,35058,Cullman,AL,34.223732,-86.7562,9936.0,68.17867678536811,34.81279,-86.961891
28189,37019,Belfast,TN,35.390308000000005,-86.70969000000001,694.0,68.21390670710338,34.81279,-86.961891
11325,35540,Addison,AL,34.223057,-87.17232,2415.0,68.37206003567708,34.81279,-86.961891
